Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace77	   0.00801271	Ortho Z	      371.754	      687.944	      1168.00	      2.39786	    0.0798488	      36.7331	      1.92172	    0.0639933	      2.45973	     0.128590	      1.97130	    0.0656443	     0.799465	    0.0561783	    -0.598080 
Trace77	    0.0141882	Ortho Z	      370.899	      688.831	      1168.00	      2.35104	    0.0782898	      35.2677	      1.91954	    0.0639207	      2.46042	     0.113023	      2.00884	    0.0668944	     0.809083	     0.109904	    -0.577327 
Trace77	    0.0158346	Ortho Z	      370.854	      689.836	      1168.00	      2.55546	    0.0850967	      27.8039	      2.26043	    0.0752722	      2.48786	     0.120153	      2.20063	    0.0732810	     0.867635	     0.173481	    -0.465955 
Trace77	    0.0260234	Ortho Z	      370.576	      690.780	      1168.00	      2.79978	    0.0932325	      22.6452	      2.58393	    0.0860449	      2.69322	     0.129114	      2.48559	    0.0827703	     0.902500	     0.195426	    -0.383801 
Trace77	    0.0162915	Ortho Z	      370.628	      691.800	      1168.00	      2.67075	    0.0889361	      14.5779	      2.58477	    0.0860729	      2.57493	    0.0944921	      2.49203	    0.0829847	     0.950206	     0.184421	    -0.251194 
Trace77	    0.0100568	Ortho Z	      370.605	      692.785	      1168.00	      2.77311	    0.0923447	      11.0084	      2.72209	    0.0906455	      2.57172	     0.118453	      2.52440	    0.0840626	     0.979368	    0.0714291	    -0.189040 
Trace77	   0.00697735	Ortho Z	      370.567	      693.780	      1168.00	      2.55709	    0.0851512	      12.8521	      2.49303	    0.0830179	      2.56174	     0.147696	      2.49757	    0.0831689	     0.974165	    0.0403542	    -0.222204 
Trace77	   0.00398222	Ortho Z	      370.381	      694.765	      1168.00	      2.46138	    0.0819639	      14.3407	      2.38468	    0.0794099	      2.48700	     0.145409	      2.40950	    0.0802364	     0.957097	     0.150449	    -0.247651 
Trace77	    0.0232348	Ortho Z	      370.355	      695.788	      1168.00	      2.44477	    0.0814108	      6.67031	      2.42822	    0.0808598	      2.52289	     0.141106	      2.50581	    0.0834435	     0.953932	     0.276630	    -0.116147 
Trace77	    0.0380710	Ortho Z	      369.541	      696.426	      1168.00	      2.05154	    0.0683162	      4.22143	      2.04597	    0.0681308	      2.17654	     0.345681	      2.17063	    0.0722821	     0.822623	     0.563908	    0.0727982 
Trace77	    0.0315862	Ortho Z	      369.307	      697.250	      1168.00	      2.36718	    0.0788272	      19.1151	      2.23666	    0.0744809	      2.35058	     0.237703	      2.22097	    0.0739584	     0.728697	     0.634625	     0.257396 
Trace77	    0.0229433	Ortho Z	      368.648	      697.880	      1168.00	      2.41387	    0.0803818	      20.8388	      2.25596	    0.0751236	      2.26942	     0.154283	      2.12096	    0.0706281	     0.742394	     0.571413	     0.349770 
Trace77	  0.000908193	Ortho Z	      368.533	      698.782	      1168.00	      2.25495	    0.0750899	      23.1361	      2.07359	    0.0690507	      2.40595	     0.183365	      2.21245	    0.0736745	     0.833255	     0.395331	     0.386522 
Trace77	   0.00172957	Ortho Z	      367.800	      699.400	      1168.00	      2.07349	    0.0690473	      24.5077	      1.88668	    0.0628265	      2.24168	     0.100718	      2.03971	    0.0679224	     0.825635	     0.382862	     0.414420 
Trace77	   0.00222256	Ortho Z	      367.178	      700.105	      1168.00	      2.18300	    0.0726940	      28.0666	      1.92629	    0.0641453	      2.34011	     0.136153	      2.06491	    0.0687616	     0.779560	     0.414724	     0.469351 
Trace77	   0.00709748	Ortho Z	      367.555	      701.254	      1168.00	      2.13510	    0.0710988	      32.2101	      1.80650	    0.0601566	      2.18923	     0.197099	      1.85231	    0.0616819	     0.781712	     0.323981	     0.532882 
Trace77	   0.00288589	Ortho Z	      366.764	      701.967	      1168.00	      2.12551	    0.0707796	      27.9450	      1.87767	    0.0625265	      2.12698	     0.151044	      1.87897	    0.0625696	     0.849546	     0.244515	     0.467423 
Trace77	    0.0112040	Ortho Z	      366.710	      702.955	      1168.00	      2.02842	    0.0675463	      27.6451	      1.79685	    0.0598351	      2.05415	     0.141954	      1.81964	    0.0605941	     0.848150	     0.256852	     0.463325 
Trace77	    0.0180295	Ortho Z	      366.362	      703.845	      1168.00	      2.05105	    0.0683000	      22.5868	      1.89373	    0.0630613	      2.02462	     0.120732	      1.86933	    0.0622487	     0.878323	     0.284659	     0.384081 
Trace77	   0.00487302	Ortho Z	      365.660	      704.599	      1168.00	      2.19260	    0.0730137	      18.8392	      2.07514	    0.0691022	      2.09287	    0.0894720	      1.98075	    0.0659591	     0.883905	     0.338324	     0.322876 
Trace77	   0.00816411	Ortho Z	      365.757	      705.602	      1168.00	      2.09347	    0.0697126	      21.7701	      1.94416	    0.0647407	      2.21359	     0.136732	      2.05572	    0.0684554	     0.891772	     0.259373	     0.370767 
Trace77	   0.00363796	Ortho Z	      365.252	      706.540	      1168.00	      2.20968	    0.0735823	      19.9624	      2.07692	    0.0691613	      2.16832	     0.132197	      2.03804	    0.0678667	     0.941394	  -0.00721073	     0.337233 
Trace77	   0.00597862	Ortho Z	      366.023	      707.511	      1168.00	      2.03852	    0.0678828	      16.2787	      1.95680	    0.0651614	      2.05447	     0.111833	      1.97210	    0.0656711	     0.958750	   -0.0485369	     0.280077 
Trace77	   0.00525915	Ortho Z	      365.797	      708.511	      1168.00	      1.76463	    0.0587623	      10.4614	      1.73530	    0.0577855	      1.97863	     0.141076	      1.94574	    0.0647932	     0.983523	    0.0230835	     0.179302 
Trace77	   0.00534516	Ortho Z	      365.350	      709.460	      1168.00	      1.84572	    0.0614625	      9.78087	      1.81889	    0.0605691	      1.94816	     0.107935	      1.91984	    0.0639308	     0.988321	    0.0556121	     0.141878 
Trace77	   0.00988081	Ortho Z	      365.323	      710.458	      1168.00	      1.81664	    0.0604942	      7.43645	      1.80136	    0.0599854	      1.94933	     0.116599	      1.93294	    0.0643668	     0.975617	     0.179479	     0.126326 
Trace77	   0.00640976	Ortho Z	      364.984	      711.394	      1168.00	      1.99753	    0.0665176	      3.00112	      1.99479	    0.0664264	      1.97810	    0.0809645	      1.97539	    0.0657804	     0.960718	     0.273302	    0.0482307 
Trace77	   0.00659264	Ortho Z	      365.170	      712.491	      1168.00	      2.02515	    0.0674374	      2.53636	      2.02316	    0.0673713	      1.93096	     0.158586	      1.92907	    0.0642380	     0.942708	     0.330677	    0.0442015 
Trace77	   0.00774768	Ortho Z	      365.005	      713.448	      1168.00	      1.90058	    0.0632894	      4.23713	      1.89539	    0.0631164	      1.87302	     0.159574	      1.86790	    0.0622010	     0.926111	     0.369953	    0.0738490 
Trace77	   0.00766361	Ortho Z	      364.581	      714.298	      1168.00	      1.80820	    0.0602132	      6.95086	      1.79491	    0.0597706	      1.82775	     0.157247	      1.81432	    0.0604167	     0.943020	     0.311314	     0.117463 
Trace77	   0.00781794	Ortho Z	      363.954	      715.171	      1168.00	      1.87093	    0.0623018	      11.1104	      1.83586	    0.0611341	      1.94322	     0.147963	      1.90680	    0.0634966	     0.969653	     0.150473	     0.192692 
Trace77	    0.0124303	Ortho Z	      363.962	      716.160	      1168.00	      1.92834	    0.0642136	      11.1820	      1.89173	    0.0629946	      1.89439	     0.150512	      1.85843	    0.0618858	     0.983426	    0.0291972	     0.178946 
Trace77	   0.00413284	Ortho Z	      363.713	      717.227	      1168.00	      1.84802	    0.0615390	      17.0557	      1.76674	    0.0588325	      1.72695	     0.196322	      1.65099	    0.0549781	     0.929897	    -0.222536	     0.292864 
Trace77	   0.00896297	Ortho Z	      363.793	      718.207	      1168.00	      1.77155	    0.0589925	      14.8234	      1.71259	    0.0570291	      1.61604	     0.158192	      1.56226	    0.0520232	     0.942920	    -0.213230	     0.255803 
Trace77	    0.0204101	Ortho Z	      363.870	      719.182	      1168.00	      1.87376	    0.0623963	      10.9638	      1.83956	    0.0612574	      1.64076	     0.162852	      1.61081	    0.0536400	     0.981005	   -0.0423597	     0.189303 
Trace77	   0.00849007	Ortho Z	      363.761	      720.174	      1168.00	      1.75731	    0.0585183	      5.57999	      1.74898	    0.0582410	      1.70965	     0.207080	      1.70155	    0.0566617	     0.991035	    0.0978136	    0.0910074 
Trace77	    0.0220399	Ortho Z	      363.609	      721.170	      1168.00	      1.91272	    0.0636937	      2.85009	      1.91036	    0.0636149	      1.76988	     0.115428	      1.76769	    0.0588641	     0.999186	    0.0251362	   -0.0315485 
Trace77	    0.0161765	Ortho Z	      364.534	      722.075	      1168.00	      1.67776	    0.0558694	      8.01838	      1.66136	    0.0553231	      1.64883	    0.0916678	      1.63271	    0.0543693	     0.986756	   -0.0842630	    -0.138610 
Trace77	   0.00252684	Ortho Z	      364.591	      723.068	      1168.00	      1.68821	    0.0562175	      12.9018	      1.64559	    0.0547983	      1.66088	     0.137842	      1.61895	    0.0539111	     0.973017	   -0.0586790	    -0.223146 
Trace77	   0.00373816	Ortho Z	      364.700	      724.060	      1168.00	      1.77366	    0.0590629	      13.0791	      1.72765	    0.0575307	      1.63500	     0.151022	      1.59258	    0.0530330	     0.972330	   -0.0580039	    -0.226296 
Trace77	   0.00865417	Ortho Z	      363.844	      725.117	      1168.00	      1.76414	    0.0587458	      9.87914	      1.73798	    0.0578747	      1.65600	     0.128235	      1.63144	    0.0543270	     0.983175	   -0.0627912	    -0.171532 
Trace77	    0.0235623	Ortho Z	      364.103	      726.098	      1168.00	      1.67300	    0.0557108	      3.89426	      1.66913	    0.0555822	      1.61117	    0.0842248	      1.60745	    0.0535282	     0.993667	   -0.0919947	   -0.0645243 
Trace77	    0.0273091	Ortho Z	      364.425	      727.074	      1168.00	      1.63450	    0.0544290	      3.23480	      1.63190	    0.0543422	      1.57749	    0.0717484	      1.57497	    0.0524466	     0.996120	   -0.0675337	    0.0564247 
Trace77	    0.0125429	Ortho Z	      364.759	      728.070	      1168.00	      1.63377	    0.0544045	      7.86782	      1.61839	    0.0538924	      1.52820	     0.131476	      1.51381	    0.0504100	     0.990595	  0.000177172	     0.136827 
Trace77	   0.00707176	Ortho Z	      365.107	      729.059	      1168.00	      1.66351	    0.0553948	      8.62448	      1.64470	    0.0547684	      1.42631	     0.197303	      1.41018	    0.0469590	     0.988236	   -0.0301141	     0.149944 
Trace77	   0.00339034	Ortho Z	      364.399	      730.073	      1168.00	      1.32822	    0.0442296	      9.22455	      1.31104	    0.0436576	      1.39345	     0.138190	      1.37543	    0.0458019	     0.986903	   -0.0181210	     0.160293 
Trace77	   0.00357290	Ortho Z	      364.078	      731.049	      1168.00	      1.26665	    0.0421795	      5.39301	      1.26105	    0.0419928	      1.33192	     0.105779	      1.32602	    0.0441565	     0.994174	    0.0608259	    0.0889823 
Trace77	   0.00193368	Ortho Z	      364.714	      732.115	      1168.00	      1.45543	    0.0484660	      2.02026	      1.45453	    0.0484358	      1.30483	     0.106278	      1.30402	    0.0434239	     0.991522	     0.128287	    0.0206384 
Trace77	   0.00692204	Ortho Z	      364.084	      733.037	      1168.00	      1.44272	    0.0480425	      5.62750	      1.43576	    0.0478109	      1.34232	    0.0941706	      1.33585	    0.0444838	     0.985785	     0.136489	    0.0979702 
Trace77	   0.00875768	Ortho Z	      364.429	      734.079	      1168.00	      1.36070	    0.0453113	      4.73060	      1.35606	    0.0451569	      1.31127	    0.0551124	      1.30680	    0.0435164	     0.992404	    0.0945946	    0.0786478 
Trace77	   0.00664484	Ortho Z	      363.569	      735.003	      1168.00	      1.30054	    0.0433079	      3.42601	      1.29821	    0.0432305	      1.25469	    0.0976575	      1.25245	    0.0417066	     0.990899	     0.127781	    0.0423170 
Trace77	   0.00852130	Ortho Z	      363.647	      736.007	      1168.00	      1.10366	    0.0367519	      1.09295	      1.10346	    0.0367452	      1.18118	     0.141237	      1.18096	    0.0393260	     0.996939	    0.0770246	    0.0133827 
Trace77	    0.0295040	Ortho Z	      363.856	      736.984	      1168.00	      1.20297	    0.0400589	      2.16068	      1.20212	    0.0400305	     0.996676	     0.159202	     0.995967	    0.0331657	     0.990799	    -0.130280	    0.0366755 
Trace77	    0.0235254	Ortho Z	      364.162	      737.930	      1168.00	     0.870151	    0.0289760	      1.78877	     0.869727	    0.0289619	     0.916207	     0.143017	     0.915760	    0.0304948	     0.981300	    -0.190452	    0.0278976 
Trace77	   0.00620848	Ortho Z	      363.963	      738.892	      1168.00	     0.960901	    0.0319980	      2.64750	     0.959875	    0.0319639	     0.901506	    0.0604008	     0.900544	    0.0299881	     0.990142	     0.132275	    0.0460722 
Trace77	    0.0103070	Ortho Z	      363.295	      739.727	      1168.00	     0.945070	    0.0314708	      7.90409	     0.936091	    0.0311718	     0.988671	     0.154360	     0.979278	    0.0326100	     0.982816	     0.180442	    0.0389035 
Trace77	    0.0953229	Ortho Z	      362.965	      740.623	      1168.00	     0.638562	    0.0212641	      12.8310	     0.622616	    0.0207331	      1.21430	     0.247207	      1.18398	    0.0394266	     0.909516	     0.352719	    -0.219932 
Trace77	     0.161853	Ortho Z	      362.553	      741.455	      1168.00	     0.504229	    0.0167908	      16.7747	     0.482772	    0.0160763	     0.996725	     0.325814	     0.954311	    0.0317786	     0.777035	     0.621452	    -0.100072 
Trace78	   0.00744462	Ortho Z	      419.004	      412.171	      1168.00	      3.88476	     0.129362	      5.32238	      3.86801	     0.128805	      3.93283	     0.136031	      3.91587	     0.130399	     0.981774	     0.165971	   -0.0925958 
Trace78	   0.00238142	Ortho Z	      419.983	      411.260	      1168.00	      4.01440	     0.133680	      6.85907	      3.98567	     0.132723	      3.91552	     0.110121	      3.88749	     0.129454	     0.989848	    0.0792392	    -0.117990 
Trace78	    0.0139504	Ortho Z	      419.750	      410.103	      1168.00	      3.97919	     0.132507	      2.76776	      3.97454	     0.132352	      3.91981	    0.0913918	      3.91524	     0.130378	     0.993621	    -0.103322	   -0.0451900 
Trace78	   0.00977138	Ortho Z	      418.549	      409.291	      1168.00	      4.27405	     0.142326	      2.10094	      4.27117	     0.142230	      4.10462	     0.146122	      4.10186	     0.136592	     0.983345	    -0.178025	    0.0366115 
Trace78	   0.00409129	Ortho Z	      419.565	      408.069	      1168.00	      3.99320	     0.132974	      6.77814	      3.96529	     0.132044	      3.94913	    0.0961889	      3.92153	     0.130587	     0.975182	    -0.187450	     0.117822 
